variant,symbol_label,disease_label,source_title,vda,description
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],coagulation factor XIII B chain [ncbigene:2165],HPO,http://rdf.disgenet.org/resource/vda/DGN98792736961fcccc3be25d7574ceafee,"[Factor XIIIA-V34L and factor XIIIB-H95R gene variants: effects on survival in myocardial infarction patients.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Bleeding with minor or no trauma [umls:C4023143],HPO,http://rdf.disgenet.org/resource/vda/DGN98792736961fcccc3be25d7574ceafee,"[Factor XIIIA-V34L and factor XIIIB-H95R gene variants: effects on survival in myocardial infarction patients.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Delayed onset bleeding [umls:C4280712],HPO,http://rdf.disgenet.org/resource/vda/DGN98792736961fcccc3be25d7574ceafee,"[Factor XIIIA-V34L and factor XIIIB-H95R gene variants: effects on survival in myocardial infarction patients.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Muscle hematoma [umls:C0240412],HPO,http://rdf.disgenet.org/resource/vda/DGN98792736961fcccc3be25d7574ceafee,"[Factor XIIIA-V34L and factor XIIIB-H95R gene variants: effects on survival in myocardial infarction patients.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Liver Failure [umls:C0085605],HPO,http://rdf.disgenet.org/resource/vda/DGN98792736961fcccc3be25d7574ceafee,"[Factor XIIIA-V34L and factor XIIIB-H95R gene variants: effects on survival in myocardial infarction patients.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Abnormal umbilical stump bleeding [umls:C4023145],HPO,http://rdf.disgenet.org/resource/vda/DGN98792736961fcccc3be25d7574ceafee,"[Factor XIIIA-V34L and factor XIIIB-H95R gene variants: effects on survival in myocardial infarction patients.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Gingival Hemorrhage [umls:C0017565],HPO,http://rdf.disgenet.org/resource/vda/DGN98792736961fcccc3be25d7574ceafee,"[Factor XIIIA-V34L and factor XIIIB-H95R gene variants: effects on survival in myocardial infarction patients.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Hemarthrosis [umls:C0018924],HPO,http://rdf.disgenet.org/resource/vda/DGN98792736961fcccc3be25d7574ceafee,"[Factor XIIIA-V34L and factor XIIIB-H95R gene variants: effects on survival in myocardial infarction patients.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Menorrhagia [umls:C0025323],HPO,http://rdf.disgenet.org/resource/vda/DGN98792736961fcccc3be25d7574ceafee,"[Factor XIIIA-V34L and factor XIIIB-H95R gene variants: effects on survival in myocardial infarction patients.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Postpartum Hemorrhage [umls:C0032797],HPO,http://rdf.disgenet.org/resource/vda/DGN98792736961fcccc3be25d7574ceafee,"[Factor XIIIA-V34L and factor XIIIB-H95R gene variants: effects on survival in myocardial infarction patients.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Increased tendency to bruise [umls:C0423798],HPO,http://rdf.disgenet.org/resource/vda/DGN98792736961fcccc3be25d7574ceafee,"[Factor XIIIA-V34L and factor XIIIB-H95R gene variants: effects on survival in myocardial infarction patients.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Poor wound healing [umls:C1851789],HPO,http://rdf.disgenet.org/resource/vda/DGN98792736961fcccc3be25d7574ceafee,"[Factor XIIIA-V34L and factor XIIIB-H95R gene variants: effects on survival in myocardial infarction patients.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Prolonged bleeding after dental extraction [umls:C1969572],HPO,http://rdf.disgenet.org/resource/vda/DGN98792736961fcccc3be25d7574ceafee,"[Factor XIIIA-V34L and factor XIIIB-H95R gene variants: effects on survival in myocardial infarction patients.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Cerebral Hemorrhage [umls:C2937358],HPO,http://rdf.disgenet.org/resource/vda/DGN98792736961fcccc3be25d7574ceafee,"[Factor XIIIA-V34L and factor XIIIB-H95R gene variants: effects on survival in myocardial infarction patients.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Recurrent spontaneous abortion [umls:C3279439],HPO,http://rdf.disgenet.org/resource/vda/DGN98792736961fcccc3be25d7574ceafee,"[Factor XIIIA-V34L and factor XIIIB-H95R gene variants: effects on survival in myocardial infarction patients.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Reduced factor XIII activity [umls:C4024692],HPO,http://rdf.disgenet.org/resource/vda/DGN98792736961fcccc3be25d7574ceafee,"[Factor XIIIA-V34L and factor XIIIB-H95R gene variants: effects on survival in myocardial infarction patients.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Myeloid Leukemia [umls:C0023470],HPO,http://rdf.disgenet.org/resource/vda/DGN98792736961fcccc3be25d7574ceafee,"[Factor XIIIA-V34L and factor XIIIB-H95R gene variants: effects on survival in myocardial infarction patients.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Huntington Disease [umls:C0020179],BeFree 2018 Dataset Distribution,http://rdf.disgenet.org/resource/vda/DGN98792736961fcccc3be25d7574ceafee,"[Factor XIIIA-V34L and factor XIIIB-H95R gene variants: effects on survival in myocardial infarction patients.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Carcinoma of lung [umls:C0684249],BeFree 2018 Dataset Distribution,http://rdf.disgenet.org/resource/vda/DGN98792736961fcccc3be25d7574ceafee,"[Factor XIIIA-V34L and factor XIIIB-H95R gene variants: effects on survival in myocardial infarction patients.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Filariasis [umls:C0016085],BeFree 2018 Dataset Distribution,http://rdf.disgenet.org/resource/vda/DGN98792736961fcccc3be25d7574ceafee,"[Factor XIIIA-V34L and factor XIIIB-H95R gene variants: effects on survival in myocardial infarction patients.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Malignant neoplasm of prostate [umls:C0376358],BeFree 2018 Dataset Distribution,http://rdf.disgenet.org/resource/vda/DGN98792736961fcccc3be25d7574ceafee,"[Factor XIIIA-V34L and factor XIIIB-H95R gene variants: effects on survival in myocardial infarction patients.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Primary malignant neoplasm of lung [umls:C1306460],BeFree 2018 Dataset Distribution,http://rdf.disgenet.org/resource/vda/DGN98792736961fcccc3be25d7574ceafee,"[Factor XIIIA-V34L and factor XIIIB-H95R gene variants: effects on survival in myocardial infarction patients.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],coagulation factor XIII B chain [ncbigene:2165],BeFree 2018 Dataset Distribution,http://rdf.disgenet.org/resource/vda/DGN98792736961fcccc3be25d7574ceafee,"[Factor XIIIA-V34L and factor XIIIB-H95R gene variants: effects on survival in myocardial infarction patients.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Bathing suit ichthyosis [umls:C4511230],BeFree 2018 Dataset Distribution,http://rdf.disgenet.org/resource/vda/DGN98792736961fcccc3be25d7574ceafee,"[Factor XIIIA-V34L and factor XIIIB-H95R gene variants: effects on survival in myocardial infarction patients.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Varicosity [umls:C0042345],BeFree 2018 Dataset Distribution,http://rdf.disgenet.org/resource/vda/DGN98792736961fcccc3be25d7574ceafee,"[Factor XIIIA-V34L and factor XIIIB-H95R gene variants: effects on survival in myocardial infarction patients.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Acute Promyelocytic Leukemia [umls:C0023487],BeFree 2018 Dataset Distribution,http://rdf.disgenet.org/resource/vda/DGN98792736961fcccc3be25d7574ceafee,"[Factor XIIIA-V34L and factor XIIIB-H95R gene variants: effects on survival in myocardial infarction patients.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Malignant neoplasm of lung [umls:C0242379],BeFree 2018 Dataset Distribution,http://rdf.disgenet.org/resource/vda/DGN98792736961fcccc3be25d7574ceafee,"[Factor XIIIA-V34L and factor XIIIB-H95R gene variants: effects on survival in myocardial infarction patients.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Idiopathic Inflammatory Myopathies [umls:C0751356],BeFree 2018 Dataset Distribution,http://rdf.disgenet.org/resource/vda/DGN98792736961fcccc3be25d7574ceafee,"[Factor XIIIA-V34L and factor XIIIB-H95R gene variants: effects on survival in myocardial infarction patients.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Prostate carcinoma [umls:C0600139],BeFree 2018 Dataset Distribution,http://rdf.disgenet.org/resource/vda/DGN98792736961fcccc3be25d7574ceafee,"[Factor XIIIA-V34L and factor XIIIB-H95R gene variants: effects on survival in myocardial infarction patients.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Degenerative disorder [umls:C1285162],BeFree 2018 Dataset Distribution,http://rdf.disgenet.org/resource/vda/DGN98792736961fcccc3be25d7574ceafee,"[Factor XIIIA-V34L and factor XIIIB-H95R gene variants: effects on survival in myocardial infarction patients.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Alzheimer's Disease [umls:C0002395],BeFree 2018 Dataset Distribution,http://rdf.disgenet.org/resource/vda/DGN98792736961fcccc3be25d7574ceafee,"[Factor XIIIA-V34L and factor XIIIB-H95R gene variants: effects on survival in myocardial infarction patients.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Infection by Wuchereria bancrofti [umls:C0392663],BeFree 2018 Dataset Distribution,http://rdf.disgenet.org/resource/vda/DGN98792736961fcccc3be25d7574ceafee,"[Factor XIIIA-V34L and factor XIIIB-H95R gene variants: effects on survival in myocardial infarction patients.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Myocardial Infarction [umls:C0027051],LHGDN 2009-03-31 Dataset Distribution,http://rdf.disgenet.org/resource/vda/DGN98792736961fcccc3be25d7574ceafee,"[Factor XIIIA-V34L and factor XIIIB-H95R gene variants: effects on survival in myocardial infarction patients.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],coagulation factor XIII B chain [ncbigene:2165],LHGDN 2009-03-31 Dataset Distribution,http://rdf.disgenet.org/resource/vda/DGN98792736961fcccc3be25d7574ceafee,"[Factor XIIIA-V34L and factor XIIIB-H95R gene variants: effects on survival in myocardial infarction patients.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Varicose Ulcer [umls:C0042344],LHGDN 2009-03-31 Dataset Distribution,http://rdf.disgenet.org/resource/vda/DGN98792736961fcccc3be25d7574ceafee,"[Factor XIIIA-V34L and factor XIIIB-H95R gene variants: effects on survival in myocardial infarction patients.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],"Factor XIII, B Subunit, Deficiency Of [umls:C2750481]",ClinVar 2018 Dataset Distribution,http://rdf.disgenet.org/resource/vda/DGN98792736961fcccc3be25d7574ceafee,"[Factor XIIIA-V34L and factor XIIIB-H95R gene variants: effects on survival in myocardial infarction patients.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],coagulation factor XIII B chain [ncbigene:2165],ClinVar 2018 Dataset Distribution,http://rdf.disgenet.org/resource/vda/DGN98792736961fcccc3be25d7574ceafee,"[Factor XIIIA-V34L and factor XIIIB-H95R gene variants: effects on survival in myocardial infarction patients.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],"Factor XIII, B Subunit, Deficiency Of [umls:C2750481]",UniProt 2018 Dataset Distribution,http://rdf.disgenet.org/resource/vda/DGN98792736961fcccc3be25d7574ceafee,"[Factor XIIIA-V34L and factor XIIIB-H95R gene variants: effects on survival in myocardial infarction patients.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],coagulation factor XIII B chain [ncbigene:2165],UniProt 2018 Dataset Distribution,http://rdf.disgenet.org/resource/vda/DGN98792736961fcccc3be25d7574ceafee,"[Factor XIIIA-V34L and factor XIIIB-H95R gene variants: effects on survival in myocardial infarction patients.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],coagulation factor XIII B chain [ncbigene:2165],Orphanet 2017 Dataset Distribution,http://rdf.disgenet.org/resource/vda/DGN98140b61ea30cccf4b9b8c9a2e95de32,"[The p.His95Arg polymorphism did not influence the risk of CAS or MI.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Hereditary Factor XIII Deficiency [umls:C0015530],Orphanet 2017 Dataset Distribution,http://rdf.disgenet.org/resource/vda/DGN98140b61ea30cccf4b9b8c9a2e95de32,"[The p.His95Arg polymorphism did not influence the risk of CAS or MI.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Deep Vein Thrombosis [umls:C0149871],CTD_human 2018 Dataset Distribution,http://rdf.disgenet.org/resource/vda/DGN98140b61ea30cccf4b9b8c9a2e95de32,"[The p.His95Arg polymorphism did not influence the risk of CAS or MI.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],"Factor XIII, B Subunit, Deficiency Of [umls:C2750481]",CTD_human 2018 Dataset Distribution,http://rdf.disgenet.org/resource/vda/DGN98140b61ea30cccf4b9b8c9a2e95de32,"[The p.His95Arg polymorphism did not influence the risk of CAS or MI.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],coagulation factor XIII B chain [ncbigene:2165],CTD_human 2018 Dataset Distribution,http://rdf.disgenet.org/resource/vda/DGN98140b61ea30cccf4b9b8c9a2e95de32,"[The p.His95Arg polymorphism did not influence the risk of CAS or MI.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Hereditary Factor XIII Deficiency [umls:C0015530],CTD_human 2018 Dataset Distribution,http://rdf.disgenet.org/resource/vda/DGN98140b61ea30cccf4b9b8c9a2e95de32,"[The p.His95Arg polymorphism did not influence the risk of CAS or MI.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Venous Thrombosis [umls:C0042487],CTD_human 2018 Dataset Distribution,http://rdf.disgenet.org/resource/vda/DGN98140b61ea30cccf4b9b8c9a2e95de32,"[The p.His95Arg polymorphism did not influence the risk of CAS or MI.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Hematoma of cord [umls:C0269855],HPO,http://rdf.disgenet.org/resource/vda/DGN98140b61ea30cccf4b9b8c9a2e95de32,"[The p.His95Arg polymorphism did not influence the risk of CAS or MI.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Oral cavity bleeding [umls:C4022608],HPO,http://rdf.disgenet.org/resource/vda/DGN98140b61ea30cccf4b9b8c9a2e95de32,"[The p.His95Arg polymorphism did not influence the risk of CAS or MI.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Prolonged bleeding following circumcision [umls:C4022611],HPO,http://rdf.disgenet.org/resource/vda/DGN98140b61ea30cccf4b9b8c9a2e95de32,"[The p.His95Arg polymorphism did not influence the risk of CAS or MI.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Ecchymosis [umls:C0013491],HPO,http://rdf.disgenet.org/resource/vda/DGN98140b61ea30cccf4b9b8c9a2e95de32,"[The p.His95Arg polymorphism did not influence the risk of CAS or MI.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Epistaxis [umls:C0014591],HPO,http://rdf.disgenet.org/resource/vda/DGN98140b61ea30cccf4b9b8c9a2e95de32,"[The p.His95Arg polymorphism did not influence the risk of CAS or MI.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Inflammation of large intestine [umls:C0578878],HPO,http://rdf.disgenet.org/resource/vda/DGN98140b61ea30cccf4b9b8c9a2e95de32,"[The p.His95Arg polymorphism did not influence the risk of CAS or MI.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Persistent bleeding after trauma [umls:C1844374],HPO,http://rdf.disgenet.org/resource/vda/DGN98140b61ea30cccf4b9b8c9a2e95de32,"[The p.His95Arg polymorphism did not influence the risk of CAS or MI.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Prolonged bleeding after surgery [umls:C4021646],HPO,http://rdf.disgenet.org/resource/vda/DGN98140b61ea30cccf4b9b8c9a2e95de32,"[The p.His95Arg polymorphism did not influence the risk of CAS or MI.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Spontaneous hematomas [umls:C1697453],HPO,http://rdf.disgenet.org/resource/vda/DGN98140b61ea30cccf4b9b8c9a2e95de32,"[The p.His95Arg polymorphism did not influence the risk of CAS or MI.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],coagulation factor XIII B chain [ncbigene:2165],HPO,http://rdf.disgenet.org/resource/vda/DGN98140b61ea30cccf4b9b8c9a2e95de32,"[The p.His95Arg polymorphism did not influence the risk of CAS or MI.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Bleeding with minor or no trauma [umls:C4023143],HPO,http://rdf.disgenet.org/resource/vda/DGN98140b61ea30cccf4b9b8c9a2e95de32,"[The p.His95Arg polymorphism did not influence the risk of CAS or MI.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Delayed onset bleeding [umls:C4280712],HPO,http://rdf.disgenet.org/resource/vda/DGN98140b61ea30cccf4b9b8c9a2e95de32,"[The p.His95Arg polymorphism did not influence the risk of CAS or MI.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Muscle hematoma [umls:C0240412],HPO,http://rdf.disgenet.org/resource/vda/DGN98140b61ea30cccf4b9b8c9a2e95de32,"[The p.His95Arg polymorphism did not influence the risk of CAS or MI.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Liver Failure [umls:C0085605],HPO,http://rdf.disgenet.org/resource/vda/DGN98140b61ea30cccf4b9b8c9a2e95de32,"[The p.His95Arg polymorphism did not influence the risk of CAS or MI.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Abnormal umbilical stump bleeding [umls:C4023145],HPO,http://rdf.disgenet.org/resource/vda/DGN98140b61ea30cccf4b9b8c9a2e95de32,"[The p.His95Arg polymorphism did not influence the risk of CAS or MI.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Gingival Hemorrhage [umls:C0017565],HPO,http://rdf.disgenet.org/resource/vda/DGN98140b61ea30cccf4b9b8c9a2e95de32,"[The p.His95Arg polymorphism did not influence the risk of CAS or MI.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Hemarthrosis [umls:C0018924],HPO,http://rdf.disgenet.org/resource/vda/DGN98140b61ea30cccf4b9b8c9a2e95de32,"[The p.His95Arg polymorphism did not influence the risk of CAS or MI.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Menorrhagia [umls:C0025323],HPO,http://rdf.disgenet.org/resource/vda/DGN98140b61ea30cccf4b9b8c9a2e95de32,"[The p.His95Arg polymorphism did not influence the risk of CAS or MI.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Postpartum Hemorrhage [umls:C0032797],HPO,http://rdf.disgenet.org/resource/vda/DGN98140b61ea30cccf4b9b8c9a2e95de32,"[The p.His95Arg polymorphism did not influence the risk of CAS or MI.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Increased tendency to bruise [umls:C0423798],HPO,http://rdf.disgenet.org/resource/vda/DGN98140b61ea30cccf4b9b8c9a2e95de32,"[The p.His95Arg polymorphism did not influence the risk of CAS or MI.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Poor wound healing [umls:C1851789],HPO,http://rdf.disgenet.org/resource/vda/DGN98140b61ea30cccf4b9b8c9a2e95de32,"[The p.His95Arg polymorphism did not influence the risk of CAS or MI.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Prolonged bleeding after dental extraction [umls:C1969572],HPO,http://rdf.disgenet.org/resource/vda/DGN98140b61ea30cccf4b9b8c9a2e95de32,"[The p.His95Arg polymorphism did not influence the risk of CAS or MI.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Cerebral Hemorrhage [umls:C2937358],HPO,http://rdf.disgenet.org/resource/vda/DGN98140b61ea30cccf4b9b8c9a2e95de32,"[The p.His95Arg polymorphism did not influence the risk of CAS or MI.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Recurrent spontaneous abortion [umls:C3279439],HPO,http://rdf.disgenet.org/resource/vda/DGN98140b61ea30cccf4b9b8c9a2e95de32,"[The p.His95Arg polymorphism did not influence the risk of CAS or MI.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Reduced factor XIII activity [umls:C4024692],HPO,http://rdf.disgenet.org/resource/vda/DGN98140b61ea30cccf4b9b8c9a2e95de32,"[The p.His95Arg polymorphism did not influence the risk of CAS or MI.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Myeloid Leukemia [umls:C0023470],HPO,http://rdf.disgenet.org/resource/vda/DGN98140b61ea30cccf4b9b8c9a2e95de32,"[The p.His95Arg polymorphism did not influence the risk of CAS or MI.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Huntington Disease [umls:C0020179],BeFree 2018 Dataset Distribution,http://rdf.disgenet.org/resource/vda/DGN98140b61ea30cccf4b9b8c9a2e95de32,"[The p.His95Arg polymorphism did not influence the risk of CAS or MI.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Carcinoma of lung [umls:C0684249],BeFree 2018 Dataset Distribution,http://rdf.disgenet.org/resource/vda/DGN98140b61ea30cccf4b9b8c9a2e95de32,"[The p.His95Arg polymorphism did not influence the risk of CAS or MI.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Filariasis [umls:C0016085],BeFree 2018 Dataset Distribution,http://rdf.disgenet.org/resource/vda/DGN98140b61ea30cccf4b9b8c9a2e95de32,"[The p.His95Arg polymorphism did not influence the risk of CAS or MI.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Malignant neoplasm of prostate [umls:C0376358],BeFree 2018 Dataset Distribution,http://rdf.disgenet.org/resource/vda/DGN98140b61ea30cccf4b9b8c9a2e95de32,"[The p.His95Arg polymorphism did not influence the risk of CAS or MI.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
